Name,Cuisines,Area,IsHomeDelivery,isTakeaway,isIndoorSeating,isVegOnly,Dinner Ratings,Dinner Reviews,Delivery Ratings,Delivery Reviews,AverageCost,cui_North_Indian,cui_Beverages,cui_Chinese,cui_Desserts,cui_Fast_Food,cui_Biryani,cui_South_Indian,cui_Street_Food,cui_Shake,cui_Mughlai,cui_Ice_Cream,cui_Bakery,cui_Pizza,cui_Burger,cui_Rolls,cui_Seafood,cui_Kebab,cui_Sandwich,cui_Momos,cui_Andhra,CuisineListStr
House Of Biryani And Tandoori,"Biryani, Kebab, Mughlai",Electronic City,1,1,1,0,,0,,0,300,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Biryani|Kebab|Mughlai
Lal Qila Restaurant,"North Indian, Biryani, Chinese, Fast Food",Electronic City,1,0,0,0,,0,,0,250,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian|Biryani|Chinese|Fast Food
Cafe Kolkata's,"Asian, Chinese",Bommasandra,1,0,0,0,,0,,0,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asian|Chinese
Fresh Juice And Chats,"Street Food, Fast Food, Beverages",Electronic City,1,1,0,0,,0,4.0,27,50,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Street Food|Fast Food|Beverages
Dil Dhaar Punjabi,"Chinese, Momos, Street Food, North Indian, Beverages",Electronic City,1,0,0,0,,0,,0,100,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Chinese|Momos|Street Food|North Indian|Beverages
Trippy Cakes,Desserts,Electronic City,1,0,0,0,,0,,3,300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desserts
The Krishna Punjabi,"North Indian, Chinese, Biryani, Mughlai, Seafood",Electronic City,1,0,0,0,,0,,22,200,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,North Indian|Chinese|Biryani|Mughlai|Seafood
Live Kitchen,"North Indian, South Indian, Beverages",Electronic City,1,1,0,0,,0,3.6,57,100,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian|South Indian|Beverages
Star Punjab,"North Indian, South Indian",HSR,1,0,0,0,,0,,7,150,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian|South Indian
Ambur Chicken Biryani Hyderabadi Special,"Biryani, Kebab, Chinese",Electronic City,1,1,1,0,,1,,5,250,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Biryani|Kebab|Chinese
Flying Apron,Bakery,Electronic City,1,1,0,0,,0,3.3,43,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bakery
Meisterwurst,"Burger, Sandwich, Fast Food",Electronic City,1,0,0,0,,0,4.3,89,300,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Burger|Sandwich|Fast Food
Khan Sahab,"Biryani, North Indian",Electronic City,1,0,0,0,,0,,6,250,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biryani|North Indian
The Biryani And Kebab House,Chinese,Electronic City,1,1,0,0,,0,4.0,51,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese
Curry Point's,North Indian,Electronic City,1,0,0,0,,0,4.0,5,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian
Desi Chaat Bazzaar,"Street Food, Beverages",Electronic City,1,1,0,0,3.9,15,4.0,22,250,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Street Food|Beverages
Biryani Mandi,"Biryani, North Indian",Electronic City,1,0,0,0,,0,4.0,190,150,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biryani|North Indian
SRR Ambur Dum Biryani,"Biryani, South Indian",Bommasandra,1,1,1,0,,0,,0,200,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Biryani|South Indian
Chinese Chings,Chinese,Electronic City,1,0,0,0,,0,3.3,47,250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese
24/7 Restaurant,"Mughlai, Chinese, North Indian",Electronic City,1,0,0,0,,0,2.5,30,100,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mughlai|Chinese|North Indian
Chinese Spice,Chinese,Electronic City,1,0,0,0,,0,,4,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese
VBM Chai Adda,"Street Food, Tea, Juices, Beverages, Shake",Electronic City,1,1,0,0,,0,,20,100,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Street Food|Tea|Juices|Beverages|Shake
American Burger,"Fast Food, Burger",Electronic City,1,0,0,0,,0,,3,150,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Fast Food|Burger
Chinese Hangout,Chinese,Electronic City,1,1,0,0,,0,,3,250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese
Night Fox,"North Indian, Chinese, Biryani, Shake",Bommanahalli,1,1,0,0,,0,3.2,937,150,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,North Indian|Chinese|Biryani|Shake
Fried Hub,"Fast Food, Burger",Electronic City,1,1,1,0,,1,,14,350,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Fast Food|Burger
Biryani Mahal,"Biryani, Chinese",Electronic City,1,0,0,0,,0,3.2,50,150,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biryani|Chinese
The Brooklyn Creamery - Healthy Ice Cream,"Ice Cream, Desserts",Electronic City,1,0,0,0,,0,,8,200,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Ice Cream|Desserts
Lassi Resto Cafe,"Beverages, Shake, Ice Cream",Electronic City,1,1,1,0,3.6,69,3.7,6456,200,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Beverages|Shake|Ice Cream
BBQ Night 1996,"Biryani, Kebab, North Indian",Electronic City,1,0,0,0,,0,2.5,26,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Biryani|Kebab|North Indian
Naati Mane,"South Indian, Fast Food",Electronic City,1,1,1,0,3.6,38,4.0,1656,250,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,South Indian|Fast Food
Chinese Sizzler,Chinese,Electronic City,1,0,0,0,,0,,17,250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese
Yummy Delights,Biryani,Electronic City,1,0,0,0,,0,2.9,29,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biryani
Pepper Pot Restaurant,"South Indian, North Indian, Chinese",Electronic City,1,1,0,0,,0,3.8,18,150,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,South Indian|North Indian|Chinese
3B's Cafe,"Burger, Sandwich, Fast Food, Ice Cream, Beverages, Shake",Electronic City,1,0,0,0,,0,3.4,365,150,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,Burger|Sandwich|Fast Food|Ice Cream|Beverages|Shake
Santripti,"North Indian, Chinese, Fast Food",Electronic City,1,1,1,0,3.4,7,3.8,140,800,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian|Chinese|Fast Food
Roti Ghar Ka,"North Indian, Biryani, Chinese",Electronic City,1,1,0,0,,0,,12,250,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian|Biryani|Chinese
Hyderabadi Kitchens,"Andhra, Hyderabadi, Seafood, Beverages",Electronic City,1,1,0,0,,0,3.0,44,250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Andhra|Hyderabadi|Seafood|Beverages
Hello Cafe,"Fast Food, Burger, Biryani, Rolls, Shake",Electronic City,1,1,1,0,3.7,52,3.4,1512,300,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,Fast Food|Burger|Biryani|Rolls|Shake
Hotel Manarama,"North Indian, Odia",Electronic City,1,1,1,0,3.8,68,3.6,87,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian|Odia
Nest Restaurant,Chinese,Electronic City,1,1,1,0,,1,4.0,190,400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese
Mehfil-E-Biryani,"Biryani, Kebab",Electronic City,1,0,0,0,,0,3.5,52,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Biryani|Kebab
Indian Food Court,"North Indian, Chinese, Fast Food",Electronic City,1,1,1,0,3.8,133,3.6,5312,400,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian|Chinese|Fast Food
Vijay Masth Biriyani House,"Biryani, Chinese",Electronic City,1,1,1,0,,3,3.4,52,200,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biryani|Chinese
Aligarh Biryani,Biryani,Electronic City,1,0,0,0,,0,3.4,55,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biryani
Momo Zone,"Chinese, Momos",Electronic City,1,0,0,0,,0,,7,250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Chinese|Momos
Delhi Style Restaurant,North Indian,Electronic City,1,0,0,0,,0,3.9,18,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian
Sri Banashankari Donne Biriyani,"Biryani, North Indian, Chinese",Electronic City,1,1,1,0,,1,3.4,65,300,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biryani|North Indian|Chinese
Pizzaazz By What the Ale?!,Pizza,Electronic City,1,0,0,0,,0,3.9,22,300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Pizza
Andhra Meals,Andhra,Electronic City,1,0,0,0,,0,3.3,7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Andhra
Belgaum Biryani,"Biryani, North Indian",Electronic City,1,1,0,0,,0,3.8,184,350,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biryani|North Indian
Green Chilli Dhaba,"Chinese, Biryani",Bommasandra,1,0,0,0,,0,,3,200,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese|Biryani
Rajdhani Restaurant,"North Indian, Chinese, Mughlai",Electronic City,1,0,0,0,,0,,5,250,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,North Indian|Chinese|Mughlai
Donburi,"Chinese, Fast Food",Electronic City,1,0,0,0,,0,,8,250,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese|Fast Food
Rolls And Smoothies Adda,"Rolls, Beverages, Shake",Electronic City,1,1,1,0,3.1,13,3.4,292,400,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Rolls|Beverages|Shake
Davanagere Butter Dosa,South Indian,Electronic City,1,0,0,0,,0,3.7,209,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,South Indian
Amaravathi Biryani Zone,"Biryani, Chinese",HSR,1,0,0,0,,0,,7,200,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biryani|Chinese
Hyderabadi Biryani's,"Rolls, Chinese, North Indian, South Indian, Fast Food, Ice Cream, Beverages",Bommanahalli,1,1,0,0,,0,3.4,139,200,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Rolls|Chinese|North Indian|South Indian|Fast Food|Ice Cream|Beverages
Voosh Dakshin,South Indian,Electronic City,1,0,0,0,,0,3.2,11,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,South Indian
Peppy Paratha by Chai Point,"North Indian, Rolls",Bommanahalli,1,0,0,0,,0,,4,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,North Indian|Rolls
Mutton Junction,"North Indian, Mughlai",Electronic City,1,0,0,0,,0,2.8,14,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,North Indian|Mughlai
Sri Vinayaka Suger Can Juice Center,Juices,Electronic City,1,1,0,0,,0,,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juices
Indian Burrito Company,"Mexican, Fast Food, Beverages",Electronic City,1,0,0,0,,0,3.1,13,300,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mexican|Fast Food|Beverages
7 Days Restaurant,"North Indian, Chinese, Arabian",Electronic City,1,1,1,0,3.8,366,3.7,20500,400,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian|Chinese|Arabian
Bigguy's Wingery,"Burger, Fast Food, Shake, Beverages, Ice Cream",Electronic City,1,0,0,0,,0,4.1,180,300,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,Burger|Fast Food|Shake|Beverages|Ice Cream
Stonedzone,"Beverages, Ice Cream, Fast Food, Shake",Electronic City,1,1,0,0,,0,4.0,1248,200,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Beverages|Ice Cream|Fast Food|Shake
All Your Favourites,"North Indian, Chinese, Fast Food, Beverages, Desserts",Bommasandra,1,1,0,0,,0,3.8,136,100,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian|Chinese|Fast Food|Beverages|Desserts
Formaggio,"Pizza, Fast Food",Electronic City,1,0,0,0,,0,3.4,21,150,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Pizza|Fast Food
Sinful Desserts,"Desserts, Bakery, Ice Cream, Shake, Waffle, Beverages",Bommasandra,1,1,0,0,,0,4.0,26,200,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,Desserts|Bakery|Ice Cream|Shake|Waffle|Beverages
Boozy Bakes,Desserts,Bommasandra,1,0,0,0,,0,4.2,0,300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desserts
Mast Punjabi,"North Indian, Chinese",Electronic City,1,1,1,0,3.0,162,3.4,4833,400,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian|Chinese
Gilly's Restobar,"Continental, North Indian, Chinese, Salad, Fast Food, Pizza, Italian",Electronic City,1,1,1,0,4.4,3229,4.0,23,1400,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Continental|North Indian|Chinese|Salad|Fast Food|Pizza|Italian
Lucknow Biryani,"Biryani, Mughlai",Electronic City,1,0,0,0,,0,3.3,16,350,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Biryani|Mughlai
Hyderabadi Dum Biryani,"Biryani, Hyderabadi",Electronic City,1,1,0,0,,0,3.8,79,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biryani|Hyderabadi
Kolkata Biryani & Kabab Factory,"Biryani, Kebab",Electronic City,1,0,0,0,,0,3.7,44,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Biryani|Kebab
Churroz,Desserts,Electronic City,1,0,0,0,,0,3.3,71,350,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desserts
Vijayawada Style,"North Indian, South Indian, Chinese, Shake",Bommanahalli,1,0,0,0,,0,3.5,494,150,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,North Indian|South Indian|Chinese|Shake
New Food Magic,"Andhra, Chinese, North Indian, South Indian",Electronic City,1,1,1,0,3.1,108,3.9,2836,450,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Andhra|Chinese|North Indian|South Indian
Ritz,"North Indian, Chinese, Thai, Continental, Beverages",Bommasandra,1,1,1,0,3.0,47,3.3,41,800,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian|Chinese|Thai|Continental|Beverages
Shakes And Scoops,"Beverages, Desserts, Shake",Electronic City,1,1,0,0,,0,3.6,1319,100,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Beverages|Desserts|Shake
Shakes Planet,"Beverages, Desserts",Electronic City,1,1,0,0,,0,3.9,515,150,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beverages|Desserts
Coffee Confessions,"Fast Food, Beverages",Electronic City,1,1,1,0,3.0,39,,19,800,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fast Food|Beverages
The Pastry Cafe,"Bakery, Desserts",Electronic City,1,1,0,0,,0,4.0,47,100,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bakery|Desserts
Indo Asian Kitchen,"North Indian, Chinese, Mughlai, Awadhi",Electronic City,1,0,0,0,,0,4.0,37,200,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,North Indian|Chinese|Mughlai|Awadhi
Kill My Hunger,"North Indian, South Indian, Chinese, Fast Food, Desserts, Beverages",Bommasandra,1,0,0,0,,0,4.3,63,100,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian|South Indian|Chinese|Fast Food|Desserts|Beverages
Tadka Punjab Da,"North Indian, Chinese",Electronic City,1,0,0,0,,0,4.0,16,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian|Chinese
Combo Kings,"South Indian, North Indian",Electronic City,1,1,0,0,,0,2.6,48,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,South Indian|North Indian
Taste Of China,Chinese,Electronic City,1,0,0,0,,0,,4,250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese
Ice Cream Wala,"Ice Cream, Desserts",HSR,1,0,0,0,,0,,6,100,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Ice Cream|Desserts
Paratha Express,"North Indian, Kebab",Electronic City,1,0,0,0,,0,,5,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,North Indian|Kebab
Poppadum,"North Indian, South Indian, Shake",Electronic City,1,0,0,0,,0,4.0,21,350,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,North Indian|South Indian|Shake
NV Muniyandi Vilas,"Biryani, South Indian, Chinese",Bommanahalli,1,0,0,0,,0,,10,150,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Biryani|South Indian|Chinese
Green Bawarchi Biryani,"Biryani, North Indian",Electronic City,1,0,0,0,,0,,5,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biryani|North Indian
Biryani Stations,"Biryani, Kebab, North Indian",Electronic City,1,0,0,0,,0,,5,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Biryani|Kebab|North Indian
Late Knight Hunger,"North Indian, Mughlai",Electronic City,1,0,0,0,,0,,8,150,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,North Indian|Mughlai
Paratha Singh,"North Indian, Chinese",Electronic City,1,0,0,0,,0,,5,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian|Chinese
Chinese Bar's,Chinese,Electronic City,1,1,0,0,,0,,0,250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese
Biryani Buffet,"North Indian, Biryani, Kebab",Electronic City,1,0,0,0,,0,,4,350,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,North Indian|Biryani|Kebab
Odisha Food Corner,"North Indian, Odia, Chinese, Biryani",Electronic City,1,0,0,0,,0,,17,250,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian|Odia|Chinese|Biryani
Odisha Swadist,North Indian,Electronic City,1,0,0,0,,0,,5,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian
Punjab Nawab,North Indian,Electronic City,1,0,0,0,,0,,4,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian
Motia's,Mithai,Electronic City,1,0,0,0,,0,,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mithai
Tandoori Dhamaka,"North Indian, Kebab",Electronic City,1,0,0,0,,0,,4,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,North Indian|Kebab
Kebab Capital,"Biryani, Kebab, North Indian",Electronic City,1,0,0,0,,0,,2,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Biryani|Kebab|North Indian
Meal Box,"Biryani, North Indian, Chinese",Electronic City,1,1,0,0,,0,,1,250,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biryani|North Indian|Chinese
Kabab Aur Shabab,"Biryani, Kebab, North Indian",Electronic City,1,0,0,0,,0,3.9,33,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Biryani|Kebab|North Indian
Biryani Bowls,"Biryani, North Indian",Electronic City,1,0,0,0,,0,,2,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biryani|North Indian
Taste Of Chennai,"North Indian, Biryani, Kebab",Electronic City,1,0,0,0,,0,,11,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,North Indian|Biryani|Kebab
Budget Combo,"North Indian, Biryani, Chinese",Electronic City,1,0,0,0,,0,,0,250,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian|Biryani|Chinese
Hyderabadi Charminar Biryani,Biryani,Electronic City,1,0,0,0,,0,,2,300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biryani
The Spicy Aroma,"South Indian, North Indian, Bengali",Electronic City,1,1,1,0,3.7,23,3.6,125,600,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,South Indian|North Indian|Bengali
Odisha Spice,"Odia, North Indian",Electronic City,1,1,0,0,,0,3.8,407,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Odia|North Indian
Dawat-E-Biryani,"Kebab, Biryani",Electronic City,1,0,0,0,,0,,2,350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Kebab|Biryani
Patiala House,"North Indian, Mughlai, Chinese, Biryani",Electronic City,1,0,0,0,,0,,9,250,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,North Indian|Mughlai|Chinese|Biryani
Guntur Chili's,"Andhra, BBQ",Electronic City,1,1,0,0,,0,3.7,17,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Andhra|BBQ
Gilly's Kitchens,"North Indian, Chinese, Biryani",Electronic City,1,0,0,0,,0,,13,250,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian|Chinese|Biryani
Bismillah Biryani,"Biryani, North Indian, Chinese",Electronic City,1,0,0,0,,0,2.9,27,250,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biryani|North Indian|Chinese
Paratha Zone,North Indian,Electronic City,1,0,0,0,,0,,2,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian
Eat Fresh,"North Indian, Biryani, Chinese, Mughlai",Electronic City,1,0,0,0,,0,,2,250,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,North Indian|Biryani|Chinese|Mughlai
South Indian Meals,South Indian,Electronic City,1,0,0,0,,0,3.5,22,250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,South Indian
Behrouz E Barbeque,"BBQ, North Indian, Chinese, Mughlai, Biryani",Electronic City,1,1,0,0,,0,3.0,21,250,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BBQ|North Indian|Chinese|Mughlai|Biryani
Rajasthani Chullah Bhatti,"North Indian, Biryani, Chinese",Electronic City,1,1,0,0,,0,,14,250,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian|Biryani|Chinese
Kerala Spice,"Kerala, North Indian, Chinese",Electronic City,1,0,0,0,,0,3.2,33,250,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kerala|North Indian|Chinese
Chinese Village,"Chinese, Seafood",Electronic City,1,0,0,0,,0,,11,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chinese|Seafood
Hyderabadi Haveli Biryani,"Biryani, Kebab",Electronic City,1,1,0,0,,0,3.4,36,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Biryani|Kebab
Magic Bowl,"North Indian, Chinese, Mughlai",Electronic City,1,0,0,0,,0,,13,150,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,North Indian|Chinese|Mughlai
Ambur Basmati Biryani,"Biryani, Kebab",Electronic City,1,0,0,0,,0,2.9,58,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Biryani|Kebab
Biryani Xpress,"Biryani, North Indian",Electronic City,1,1,0,0,,0,,6,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biryani|North Indian
Zaika Biryani House,"Biryani, North Indian",Electronic City,1,1,0,0,,0,,5,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biryani|North Indian
Darjeeling Delight,"North Indian, Biryani, Chinese",Electronic City,1,0,0,0,,0,,1,250,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Indian|Biryani|Chinese
Khybar Kashmir,"Biryani, North Indian, Mughlai",Electronic City,1,0,0,0,,0,3.8,142,250,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Biryani|North Indian|Mughlai
Natural Mumbai Kulfi,"Desserts, Ice Cream, Fast Food, Beverages",Electronic City,1,1,1,0,3.7,10,,14,200,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Desserts|Ice Cream|Fast Food|Beverages
Andhra Curry's Point,"North Indian, Chinese, Biryani, Mughlai",Electronic City,1,0,0,0,,0,,1,450,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,North Indian|Chinese|Biryani|Mughlai
Biryani Darbar,"Biryani, North Indian, Kebab",Electronic City,1,1,0,0,,0,4.0,55,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Biryani|North Indian|Kebab
TravelBaits Cafe,"Beverages, Desserts, Pasta, Mexican, Fast Food",Electronic City,1,1,1,0,,3,,2,350,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beverages|Desserts|Pasta|Mexican|Fast Food
